ElectionID,OfficeCode,BoroughCode,PoliticalDistrict,AD,ED,ElectionName,OfficeTitle,BoroName,EDused,NumofCandidates,VoteforNum,DistFormatted,PubCounter,AbsenteeMil,Federal,Emergency,Affidavit,TotForOffice,Scattered,Unrecorded,PartyName1,CandName1,CandVotes1,PartyName2,CandName2,CandVotes2,PartyName3,CandName3,CandVotes3,PartyName4,CandName4,CandVotes4,PartyName5,CandName5,CandVotes5,ADED,PluralCong12,PluralCongVotes,GrimmTot,MurphyTot
2012G,20,5,11,62,063,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    63rd,291,17,0,0,30,316,1,22,Democratic,Mark S. Murphy,121,Republican,Michael G. Grimm,164,Conservative,Michael G. Grimm,19,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,2,62063,2,183,183,130
2012G,20,5,11,62,064,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    64th,308,19,1,0,17,334,0,11,Democratic,Mark S. Murphy,97,Republican,Michael G. Grimm,214,Conservative,Michael G. Grimm,17,Working Families,Mark S. Murphy,3,Green,Henry J. Bardel,3,62064,2,231,231,100
2012G,20,5,11,62,065,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    65th,701,39,0,0,19,738,0,21,Democratic,Mark S. Murphy,145,Republican,Michael G. Grimm,523,Conservative,Michael G. Grimm,50,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,9,62065,2,573,573,156
2012G,20,5,11,62,066,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    66th,659,42,2,0,26,694,0,35,Democratic,Mark S. Murphy,172,Republican,Michael G. Grimm,453,Conservative,Michael G. Grimm,49,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,8,62066,2,502,502,184
2012G,20,5,11,62,067,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    67th,613,30,1,0,45,663,0,26,Democratic,Mark S. Murphy,186,Republican,Michael G. Grimm,407,Conservative,Michael G. Grimm,49,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,5,62067,2,456,456,202
2012G,20,5,11,62,068,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    68th,586,32,0,0,43,637,4,24,Democratic,Mark S. Murphy,192,Republican,Michael G. Grimm,374,Conservative,Michael G. Grimm,50,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,6,62068,2,424,424,203
2012G,20,5,11,62,069,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    69th,593,31,3,0,59,658,0,28,Democratic,Mark S. Murphy,190,Republican,Michael G. Grimm,393,Conservative,Michael G. Grimm,53,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,7,62069,2,446,446,205
2012G,20,5,11,62,070,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    70th,464,41,1,0,77,558,0,25,Democratic,Mark S. Murphy,152,Republican,Michael G. Grimm,337,Conservative,Michael G. Grimm,48,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,5,62070,2,385,385,168
2012G,20,5,11,62,071,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    71st,627,38,3,0,36,682,1,22,Democratic,Mark S. Murphy,169,Republican,Michael G. Grimm,458,Conservative,Michael G. Grimm,43,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,4,62071,2,501,501,176
2012G,20,5,11,62,072,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    72nd,414,22,6,0,30,447,0,25,Democratic,Mark S. Murphy,105,Republican,Michael G. Grimm,303,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,2,62072,2,334,334,111
2012G,20,5,11,62,073,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    73rd,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,62073,0,0,0,0
2012G,20,5,11,62,074,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    74th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,62074,0,0,0,0
2012G,20,5,11,63,001,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     1st,611,16,1,0,29,624,0,33,Democratic,Mark S. Murphy,249,Republican,Michael G. Grimm,323,Conservative,Michael G. Grimm,43,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,4,63001,2,366,366,254
2012G,20,5,11,63,002,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     2nd,467,20,3,0,23,483,0,30,Democratic,Mark S. Murphy,246,Republican,Michael G. Grimm,201,Conservative,Michael G. Grimm,27,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,0,63002,1,255,228,255
2012G,20,5,11,63,003,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     3rd,415,13,0,0,18,424,0,22,Democratic,Mark S. Murphy,224,Republican,Michael G. Grimm,169,Conservative,Michael G. Grimm,15,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,2,63003,1,238,184,238
2012G,20,5,11,63,004,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     4th,504,27,1,0,43,554,0,21,Democratic,Mark S. Murphy,172,Republican,Michael G. Grimm,346,Conservative,Michael G. Grimm,29,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,2,63004,2,375,375,177
2012G,20,5,11,63,005,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     5th,586,20,0,0,25,606,0,25,Democratic,Mark S. Murphy,181,Republican,Michael G. Grimm,371,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,4,63005,2,408,408,194
2012G,20,5,11,63,006,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     6th,511,22,1,0,23,540,0,17,Democratic,Mark S. Murphy,182,Republican,Michael G. Grimm,298,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,8,63006,2,334,334,198
2012G,20,5,11,63,007,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     7th,534,9,1,0,43,557,0,30,Democratic,Mark S. Murphy,295,Republican,Michael G. Grimm,216,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,3,63007,1,308,246,308
2012G,20,5,11,63,008,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     8th,367,7,0,0,55,402,0,27,Democratic,Mark S. Murphy,138,Republican,Michael G. Grimm,232,Conservative,Michael G. Grimm,25,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,2,63008,2,257,257,143
2012G,20,5,11,63,009,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,     9th,40,1,0,0,3,41,0,3,Democratic,Mark S. Murphy,9,Republican,Michael G. Grimm,30,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,2,Green,Henry J. Bardel,0,63009,2,30,30,11
2012G,20,5,11,63,010,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    10th,247,13,3,0,25,276,2,12,Democratic,Mark S. Murphy,169,Republican,Michael G. Grimm,84,Conservative,Michael G. Grimm,11,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,3,63010,1,176,95,176
2012G,20,5,11,63,011,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    11th,629,29,0,0,39,657,0,40,Democratic,Mark S. Murphy,301,Republican,Michael G. Grimm,297,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,4,63011,2,337,337,316
2012G,20,5,11,63,012,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    12th,583,33,1,0,48,635,1,30,Democratic,Mark S. Murphy,294,Republican,Michael G. Grimm,284,Conservative,Michael G. Grimm,41,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,3,63012,2,325,325,306
2012G,20,5,11,63,013,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    13th,516,42,1,0,44,569,0,34,Democratic,Mark S. Murphy,289,Republican,Michael G. Grimm,223,Conservative,Michael G. Grimm,38,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,4,63013,1,304,261,304
2012G,20,5,11,63,014,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    14th,525,14,8,0,46,560,0,33,Democratic,Mark S. Murphy,249,Republican,Michael G. Grimm,262,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,7,63014,2,292,292,261
2012G,20,5,11,63,015,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    15th,567,24,2,0,17,582,0,28,Democratic,Mark S. Murphy,254,Republican,Michael G. Grimm,277,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,4,63015,2,313,313,265
2012G,20,5,11,63,016,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    16th,573,19,2,0,43,596,1,41,Democratic,Mark S. Murphy,236,Republican,Michael G. Grimm,304,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,6,63016,2,335,335,254
2012G,20,5,11,63,017,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    17th,163,23,2,0,42,213,1,17,Democratic,Mark S. Murphy,103,Republican,Michael G. Grimm,93,Conservative,Michael G. Grimm,8,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,3,63017,1,108,101,108
2012G,20,5,11,63,018,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    18th,509,19,1,0,37,532,0,34,Democratic,Mark S. Murphy,157,Republican,Michael G. Grimm,330,Conservative,Michael G. Grimm,33,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,4,63018,2,363,363,165
2012G,20,5,11,63,019,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    19th,303,6,1,0,16,299,0,27,Democratic,Mark S. Murphy,127,Republican,Michael G. Grimm,145,Conservative,Michael G. Grimm,22,Working Families,Mark S. Murphy,4,Green,Henry J. Bardel,1,63019,2,167,167,131
2012G,20,5,11,63,020,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    20th,369,93,2,0,40,469,1,35,Democratic,Mark S. Murphy,166,Republican,Michael G. Grimm,251,Conservative,Michael G. Grimm,41,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,3,63020,2,292,292,173
2012G,20,5,11,63,021,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    21st,590,17,4,0,29,612,0,28,Democratic,Mark S. Murphy,187,Republican,Michael G. Grimm,376,Conservative,Michael G. Grimm,34,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,3,63021,2,410,410,199
2012G,20,5,11,63,022,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    22nd,598,25,2,0,33,617,2,41,Democratic,Mark S. Murphy,271,Republican,Michael G. Grimm,286,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,5,63022,2,326,326,284
2012G,20,5,11,63,023,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    23rd,648,25,2,0,25,673,0,27,Democratic,Mark S. Murphy,250,Republican,Michael G. Grimm,369,Conservative,Michael G. Grimm,37,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,6,63023,2,406,406,261
2012G,20,5,11,63,024,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    24th,556,23,3,0,53,604,0,31,Democratic,Mark S. Murphy,256,Republican,Michael G. Grimm,306,Conservative,Michael G. Grimm,27,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,6,63024,2,333,333,265
2012G,20,5,11,63,025,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    25th,593,26,23,0,63,664,0,41,Democratic,Mark S. Murphy,184,Republican,Michael G. Grimm,416,Conservative,Michael G. Grimm,49,Working Families,Mark S. Murphy,11,Green,Henry J. Bardel,4,63025,2,465,465,195
2012G,20,5,11,63,026,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    26th,446,20,21,0,20,484,0,23,Democratic,Mark S. Murphy,110,Republican,Michael G. Grimm,332,Conservative,Michael G. Grimm,36,Working Families,Mark S. Murphy,3,Green,Henry J. Bardel,3,63026,2,368,368,113
2012G,20,5,11,63,027,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    27th,497,26,0,0,33,529,0,27,Democratic,Mark S. Murphy,186,Republican,Michael G. Grimm,291,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,5,63027,2,321,321,203
2012G,20,5,11,63,028,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    28th,549,37,0,0,37,595,0,28,Democratic,Mark S. Murphy,198,Republican,Michael G. Grimm,334,Conservative,Michael G. Grimm,49,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,6,63028,2,383,383,206
2012G,20,5,11,63,029,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    29th,627,21,1,0,27,656,0,20,Democratic,Mark S. Murphy,240,Republican,Michael G. Grimm,357,Conservative,Michael G. Grimm,39,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,2,63029,2,396,396,258
2012G,20,5,11,63,030,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    30th,564,28,3,0,31,601,0,25,Democratic,Mark S. Murphy,263,Republican,Michael G. Grimm,269,Conservative,Michael G. Grimm,52,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,3,63030,2,321,321,277
2012G,20,5,11,63,031,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    31st,547,23,2,0,27,562,0,37,Democratic,Mark S. Murphy,262,Republican,Michael G. Grimm,255,Conservative,Michael G. Grimm,28,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,5,63031,2,283,283,274
2012G,20,5,11,63,032,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    32nd,656,29,7,0,34,688,0,38,Democratic,Mark S. Murphy,279,Republican,Michael G. Grimm,347,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,8,63032,2,387,387,293
2012G,20,5,11,63,033,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    33rd,533,25,0,0,20,557,1,21,Democratic,Mark S. Murphy,171,Republican,Michael G. Grimm,340,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,3,63033,2,375,375,178
2012G,20,5,11,63,034,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    34th,326,11,1,0,17,335,0,20,Democratic,Mark S. Murphy,125,Republican,Michael G. Grimm,180,Conservative,Michael G. Grimm,23,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,0,63034,2,203,203,132
2012G,20,5,11,63,035,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    35th,432,30,2,0,8,455,0,17,Democratic,Mark S. Murphy,149,Republican,Michael G. Grimm,248,Conservative,Michael G. Grimm,46,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,6,63035,2,294,294,155
2012G,20,5,11,63,036,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    36th,600,41,5,0,28,656,4,18,Democratic,Mark S. Murphy,261,Republican,Michael G. Grimm,322,Conservative,Michael G. Grimm,48,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,5,63036,2,370,370,277
2012G,20,5,11,63,037,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    37th,604,20,2,0,56,641,0,41,Democratic,Mark S. Murphy,408,Republican,Michael G. Grimm,181,Conservative,Michael G. Grimm,32,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,4,63037,1,424,213,424
2012G,20,5,11,63,038,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    38th,557,29,1,2,45,576,0,58,Democratic,Mark S. Murphy,394,Republican,Michael G. Grimm,142,Conservative,Michael G. Grimm,19,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,6,63038,1,409,161,409
2012G,20,5,11,63,039,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    39th,571,25,0,0,49,594,0,52,Democratic,Mark S. Murphy,442,Republican,Michael G. Grimm,119,Conservative,Michael G. Grimm,12,Working Families,Mark S. Murphy,16,Green,Henry J. Bardel,5,63039,1,458,131,458
2012G,20,5,11,63,040,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    40th,367,16,1,0,66,416,0,34,Democratic,Mark S. Murphy,314,Republican,Michael G. Grimm,70,Conservative,Michael G. Grimm,14,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,3,63040,1,329,84,329
2012G,20,5,11,63,041,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    41st,334,12,0,0,53,366,0,33,Democratic,Mark S. Murphy,331,Republican,Michael G. Grimm,18,Conservative,Michael G. Grimm,6,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,2,63041,1,340,24,340
2012G,20,5,11,63,042,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    42nd,520,16,2,0,78,573,0,43,Democratic,Mark S. Murphy,545,Republican,Michael G. Grimm,14,Conservative,Michael G. Grimm,3,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,1,63042,1,555,17,555
2012G,20,5,11,63,043,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    43rd,579,14,1,0,83,625,0,52,Democratic,Mark S. Murphy,552,Republican,Michael G. Grimm,50,Conservative,Michael G. Grimm,6,Working Families,Mark S. Murphy,13,Green,Henry J. Bardel,4,63043,1,565,56,565
2012G,20,5,11,63,044,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    44th,353,10,2,0,37,376,0,26,Democratic,Mark S. Murphy,323,Republican,Michael G. Grimm,34,Conservative,Michael G. Grimm,11,Working Families,Mark S. Murphy,7,Green,Henry J. Bardel,1,63044,1,330,45,330
2012G,20,5,11,63,045,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    45th,439,17,3,0,73,495,0,37,Democratic,Mark S. Murphy,450,Republican,Michael G. Grimm,29,Conservative,Michael G. Grimm,4,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,2,63045,1,460,33,460
2012G,20,5,11,63,046,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    46th,595,52,3,0,55,633,0,72,Democratic,Mark S. Murphy,365,Republican,Michael G. Grimm,222,Conservative,Michael G. Grimm,25,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,6,63046,1,380,247,380
2012G,20,5,11,63,047,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    47th,611,31,1,0,43,649,0,37,Democratic,Mark S. Murphy,206,Republican,Michael G. Grimm,357,Conservative,Michael G. Grimm,51,Working Families,Mark S. Murphy,25,Green,Henry J. Bardel,10,63047,2,408,408,231
2012G,20,5,11,63,048,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    48th,521,39,3,0,43,582,0,24,Democratic,Mark S. Murphy,163,Republican,Michael G. Grimm,383,Conservative,Michael G. Grimm,29,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,1,63048,2,412,412,169
2012G,20,5,11,63,049,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    49th,567,29,3,0,34,611,0,22,Democratic,Mark S. Murphy,162,Republican,Michael G. Grimm,387,Conservative,Michael G. Grimm,51,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,2,63049,2,438,438,171
2012G,20,5,11,63,050,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    50th,615,17,1,0,49,627,1,55,Democratic,Mark S. Murphy,255,Republican,Michael G. Grimm,322,Conservative,Michael G. Grimm,34,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,5,63050,2,356,356,265
2012G,20,5,11,63,051,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    51st,460,41,3,0,40,523,1,21,Democratic,Mark S. Murphy,177,Republican,Michael G. Grimm,302,Conservative,Michael G. Grimm,30,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,3,63051,2,332,332,187
2012G,20,5,11,63,052,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    52nd,384,18,1,0,16,403,0,16,Democratic,Mark S. Murphy,140,Republican,Michael G. Grimm,235,Conservative,Michael G. Grimm,21,Working Families,Mark S. Murphy,6,Green,Henry J. Bardel,1,63052,2,256,256,146
2012G,20,5,11,63,053,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    53rd,368,9,0,0,39,392,0,24,Democratic,Mark S. Murphy,161,Republican,Michael G. Grimm,197,Conservative,Michael G. Grimm,21,Working Families,Mark S. Murphy,10,Green,Henry J. Bardel,3,63053,2,218,218,171
2012G,20,5,11,63,054,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    54th,511,79,5,0,53,610,0,38,Democratic,Mark S. Murphy,293,Republican,Michael G. Grimm,264,Conservative,Michael G. Grimm,35,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,4,63054,1,307,299,307
2012G,20,5,11,63,055,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    55th,428,24,2,0,67,480,0,41,Democratic,Mark S. Murphy,202,Republican,Michael G. Grimm,238,Conservative,Michael G. Grimm,25,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,1,63055,2,263,263,216
2012G,20,5,11,63,056,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    56th,652,9,12,0,42,672,0,43,Democratic,Mark S. Murphy,330,Republican,Michael G. Grimm,299,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,4,63056,1,338,330,338
2012G,20,5,11,63,057,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    57th,616,31,64,0,33,682,1,62,Democratic,Mark S. Murphy,197,Republican,Michael G. Grimm,439,Conservative,Michael G. Grimm,29,Working Families,Mark S. Murphy,8,Green,Henry J. Bardel,8,63057,2,468,468,205
2012G,20,5,11,63,058,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    58th,562,31,13,0,34,608,0,32,Democratic,Mark S. Murphy,189,Republican,Michael G. Grimm,357,Conservative,Michael G. Grimm,44,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,6,63058,2,401,401,201
2012G,20,5,11,63,059,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    59th,629,38,1,0,35,667,1,36,Democratic,Mark S. Murphy,244,Republican,Michael G. Grimm,348,Conservative,Michael G. Grimm,48,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,11,63059,2,396,396,259
2012G,20,5,11,63,060,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    60th,609,32,0,0,26,634,2,33,Democratic,Mark S. Murphy,252,Republican,Michael G. Grimm,303,Conservative,Michael G. Grimm,50,Working Families,Mark S. Murphy,17,Green,Henry J. Bardel,10,63060,2,353,353,269
2012G,20,5,11,63,061,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    61st,488,30,2,0,50,545,0,25,Democratic,Mark S. Murphy,251,Republican,Michael G. Grimm,234,Conservative,Michael G. Grimm,33,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,13,63061,2,267,267,265
2012G,20,5,11,63,062,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    62nd,628,36,7,0,25,675,1,21,Democratic,Mark S. Murphy,269,Republican,Michael G. Grimm,343,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,18,Green,Henry J. Bardel,4,63062,2,383,383,287
2012G,20,5,11,63,063,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    63rd,594,23,1,1,25,615,0,29,Democratic,Mark S. Murphy,195,Republican,Michael G. Grimm,341,Conservative,Michael G. Grimm,54,Working Families,Mark S. Murphy,22,Green,Henry J. Bardel,3,63063,2,395,395,217
2012G,20,5,11,63,064,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    64th,721,36,7,0,28,766,3,26,Democratic,Mark S. Murphy,246,Republican,Michael G. Grimm,428,Conservative,Michael G. Grimm,68,Working Families,Mark S. Murphy,12,Green,Henry J. Bardel,9,63064,2,496,496,258
2012G,20,5,11,63,065,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    65th,545,20,2,0,43,586,0,24,Democratic,Mark S. Murphy,236,Republican,Michael G. Grimm,291,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,5,63065,2,331,331,250
2012G,20,5,11,63,066,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    66th,591,29,1,0,19,602,0,38,Democratic,Mark S. Murphy,224,Republican,Michael G. Grimm,298,Conservative,Michael G. Grimm,64,Working Families,Mark S. Murphy,9,Green,Henry J. Bardel,7,63066,2,362,362,233
2012G,20,5,11,63,067,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    67th,452,8,2,0,24,462,1,24,Democratic,Mark S. Murphy,151,Republican,Michael G. Grimm,250,Conservative,Michael G. Grimm,38,Working Families,Mark S. Murphy,19,Green,Henry J. Bardel,3,63067,2,288,288,170
2012G,20,5,11,63,068,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    68th,534,79,3,0,42,613,1,45,Democratic,Mark S. Murphy,382,Republican,Michael G. Grimm,188,Conservative,Michael G. Grimm,25,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,2,63068,1,397,213,397
2012G,20,5,11,63,069,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    69th,285,80,3,0,32,372,0,28,Democratic,Mark S. Murphy,176,Republican,Michael G. Grimm,163,Conservative,Michael G. Grimm,24,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,4,63069,2,187,187,181
2012G,20,5,11,63,070,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    70th,311,12,3,0,13,323,0,16,Democratic,Mark S. Murphy,125,Republican,Michael G. Grimm,179,Conservative,Michael G. Grimm,14,Working Families,Mark S. Murphy,5,Green,Henry J. Bardel,0,63070,2,193,193,130
2012G,20,5,11,63,071,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    71st,401,10,0,0,29,395,0,45,Democratic,Mark S. Murphy,322,Republican,Michael G. Grimm,47,Conservative,Michael G. Grimm,10,Working Families,Mark S. Murphy,14,Green,Henry J. Bardel,2,63071,1,336,57,336
2012G,20,5,11,63,072,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    72nd,504,23,3,0,31,529,0,32,Democratic,Mark S. Murphy,199,Republican,Michael G. Grimm,275,Conservative,Michael G. Grimm,31,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,9,63072,2,306,306,214
2012G,20,5,11,63,073,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    73rd,454,19,3,0,50,496,0,30,Democratic,Mark S. Murphy,184,Republican,Michael G. Grimm,252,Conservative,Michael G. Grimm,40,Working Families,Mark S. Murphy,15,Green,Henry J. Bardel,5,63073,2,292,292,199
2012G,20,5,11,63,074,General Election - 11/06/2,Representative in Congress,Richmond,Y,5,1,    74th,0,0,0,0,0,0,0,0,Democratic,Mark S. Murphy,0,Republican,Michael G. Grimm,0,Conservative,Michael G. Grimm,0,Working Families,Mark S. Murphy,0,Green,Henry J. Bardel,0,63074,0,0,0,0
